OBJECTID,fire_id,fire_name,ignition_date,area_ha,perim_km,state,Shape__Area,Shape__Length
228572,43,MACALISTER 43 - HOTHAM HEIGHTS - BLUE RAG RANGE,2019/12/31 00:00:00+00,336,12,VIC (Victoria),0.000341368,0.124139097
229536,69,MALLEE 69 - BIG DESERT - NHILL-MURRAYVILLE TRACK,2019/12/31 00:00:00+00,1102,22,VIC (Victoria),0.001098611,0.228498196
235847,43,MACALISTER 43 - HOTHAM HEIGHTS - BLUE RAG RANGE,2019/12/31 00:00:00+00,16,2,VIC (Victoria),1.66E-05,0.016387404
239676,43,MACALISTER 43 - HOTHAM HEIGHTS - BLUE RAG RANGE,2019/12/31 00:00:00+00,49,4,VIC (Victoria),5.02E-05,0.039987341
243965,24,OTWAY 24 - CARLISLE RIVER - BUNKER HILL TRACK,2019/12/31 00:00:00+00,15,2,VIC (Victoria),1.54E-05,0.017660804
244319,27,FAR SOUTH WEST 27 - DERGHOLM - DORODONG,2019/12/31 00:00:00+00,71,5,VIC (Victoria),7.27E-05,0.049214177
261278,38,OVENS 38 - MT COBBLER - SPECULATION RD 1,2019/12/31 00:00:00+00,19,2,VIC (Victoria),1.90E-05,0.017865245
262519,43,MACALISTER 43 - HOTHAM HEIGHTS - BLUE RAG RANGE,2019/12/31 00:00:00+00,14,2,VIC (Victoria),1.43E-05,0.016432725
264174,43,MACALISTER 43 - HOTHAM HEIGHTS - BLUE RAG RANGE,2019/12/31 00:00:00+00,68,3,VIC (Victoria),6.87E-05,0.031735816
272010,41,OVENS 41 - ABBEYARD - YARRARABULA SOUTH,2019/12/31 00:00:00+00,89,4,VIC (Victoria),9.02E-05,0.038790037
274570,41,OVENS 41 - ABBEYARD - YARRARABULA SOUTH,2019/12/31 00:00:00+00,10,2,VIC (Victoria),1.05E-05,0.015287504
276008,41,OVENS 41 - ABBEYARD - YARRARABULA SOUTH,2019/12/31 00:00:00+00,15,2,VIC (Victoria),1.52E-05,0.020837706
293804,41,OVENS 41 - ABBEYARD - YARRARABULA SOUTH,2019/12/31 00:00:00+00,25,2,VIC (Victoria),2.53E-05,0.021231959
301921,43,MACALISTER 43 - HOTHAM HEIGHTS - BLUE RAG RANGE,2019/12/31 00:00:00+00,30,2,VIC (Victoria),3.02E-05,0.024929607
11554,BF 2019 GLD 053,McPherson's Pillar East,2019/12/31 00:00:00+00,102,8,WA (Western Australia),9.11E-05,0.077778232
61429,20010269276,Jinden,2020/01/01 00:00:00+00,16759,113,NSW (New South Wales),0.016841505,1.071295927
92836,20010269283,"Box Forest Rd, Kingstown",2020/01/01 00:00:00+00,3153,39,NSW (New South Wales),0.002962185,0.375982201
210993,20010269276,Jinden,2020/01/01 00:00:00+00,14,3,NSW (New South Wales),1.40E-05,0.033556375
278630,20010269276,Jinden,2020/01/01 00:00:00+00,1054,40,NSW (New South Wales),0.00105044,0.394495227
276960,,Barakula State Forest/NP/W/2020/001,2020/01/01 00:00:00+00,1144,19,QLD (Queensland),0.001035279,0.182904834
3484,60,TAMBO 60 - SHANNONVALE - MCNAMARA HUT,2020/01/01 00:00:00+00,42580,255,VIC (Victoria),0.043125155,2.602953139
19304,60,TAMBO 60 - SHANNONVALE - MCNAMARA HUT,2020/01/01 00:00:00+00,12,1,VIC (Victoria),1.24E-05,0.014039122
20620,64,TAMBO 64 - BUENBA - PHEASANT CREEK TRACK,2020/01/01 00:00:00+00,107,6,VIC (Victoria),0.000107533,0.057277749
28246,79,GOULBURN 79 - ALPINE NATIONAL PARK - BLUFF CREEK,2020/01/01 00:00:00+00,115,6,VIC (Victoria),0.000116786,0.062545065
84945,60,TAMBO 60 - SHANNONVALE - MCNAMARA HUT,2020/01/01 00:00:00+00,14,1,VIC (Victoria),1.38E-05,0.013896757
96423,64,TAMBO 64 - BUENBA - PHEASANT CREEK TRACK,2020/01/01 00:00:00+00,1424,22,VIC (Victoria),0.001438177,0.2153103
145571,60,TAMBO 60 - SHANNONVALE - MCNAMARA HUT,2020/01/01 00:00:00+00,22,2,VIC (Victoria),2.23E-05,0.021302691
182173,60,TAMBO 60 - SHANNONVALE - MCNAMARA HUT,2020/01/01 00:00:00+00,830,21,VIC (Victoria),0.000841826,0.207711077
188086,60,TAMBO 60 - SHANNONVALE - MCNAMARA HUT,2020/01/01 00:00:00+00,783,17,VIC (Victoria),0.000794639,0.169035171
195001,79,GOULBURN 79 - ALPINE NATIONAL PARK - BLUFF CREEK,2020/01/01 00:00:00+00,71,5,VIC (Victoria),7.21E-05,0.052017766
242343,60,TAMBO 60 - SHANNONVALE - MCNAMARA HUT,2020/01/01 00:00:00+00,63,5,VIC (Victoria),6.36E-05,0.053913254
265730,79,GOULBURN 79 - ALPINE NATIONAL PARK - BLUFF CREEK,2020/01/01 00:00:00+00,3307,69,VIC (Victoria),0.0033729,0.625754573
270525,79,GOULBURN 79 - ALPINE NATIONAL PARK - BLUFF CREEK,2020/01/01 00:00:00+00,13,2,VIC (Victoria),1.29E-05,0.018707531
311575,999, ,2020/01/01 00:00:00+00,232062,5349,WA (Western Australia),0.044429482,4.540922878
311576,999, ,2020/01/01 00:00:00+00,232062,5349,WA (Western Australia),0.062721422,4.442008004
311577,999, ,2020/01/01 00:00:00+00,232062,5349,WA (Western Australia),0.02183629,3.100525266
311578,999, ,2020/01/01 00:00:00+00,232062,5349,WA (Western Australia),0.041527485,3.990545054
311579,999, ,2020/01/01 00:00:00+00,232062,5349,WA (Western Australia),0.039152996,4.418803554
311580,999, ,2020/01/01 00:00:00+00,232062,5349,WA (Western Australia),0.033524235,3.205155977
4234,20010369583,"Mt Brown, Yarrowyck",2020/01/02 00:00:00+00,12,4,NSW (New South Wales),1.10E-05,0.034071834
6431,20010369653,"Junction Rd, New Valley",2020/01/02 00:00:00+00,353,10,NSW (New South Wales),0.000330668,0.09342372
48710,20010369744,"Aston Rd, Stanborough",2020/01/02 00:00:00+00,511,14,NSW (New South Wales),0.000477585,0.13125546
137433,20010369480,"Watercourse Rd, Bullarah",2020/01/02 00:00:00+00,88,4,NSW (New South Wales),8.22E-05,0.039600515
150578,20010369634,"Bedwell Downs Rd, Yetman",2020/01/02 00:00:00+00,2066,41,NSW (New South Wales),0.00191436,0.394018529
197045,20010369480,"Watercourse Rd, Bullarah",2020/01/02 00:00:00+00,45,3,NSW (New South Wales),4.14E-05,0.027210124
220881,20010369583,"Mt Brown, Yarrowyck",2020/01/02 00:00:00+00,71,12,NSW (New South Wales),6.71E-05,0.114932878
223555,20010369649,Glenbrook,2020/01/02 00:00:00+00,50,4,NSW (New South Wales),4.71E-05,0.034707639
238649,20010369633,Geehi,2020/01/02 00:00:00+00,809,16,NSW (New South Wales),0.000811842,0.165384522
247031,20010369583,"Mt Brown, Yarrowyck",2020/01/02 00:00:00+00,223,8,NSW (New South Wales),0.000209042,0.075046851
274364,20010369694,"Cowsby Rd, Niangala",2020/01/02 00:00:00+00,1478,25,NSW (New South Wales),0.001404036,0.242282281
214274,0,Wilcherry,2020/01/02 00:00:00+00,36,4,SA (South Australia),3.44E-05,0.041838986
85960,67,TAMBO 67 - CASSILIS - POWERS GULLY TRACK,2020/01/02 00:00:00+00,11,1,VIC (Victoria),1.09E-05,0.013174542
102245,66,TAMBO 66 - BINDI - TIN POT CREEK,2020/01/02 00:00:00+00,3490,45,VIC (Victoria),0.003538854,0.46450179
288869,1791668,CANTERBURY AV,2020/01/02 00:00:00+00,123,5,VIC (Victoria),0.00012574,0.056026891
214414,BF 2019 PIL 027,Meentheena South East,2020/01/02 00:00:00+00,747,65,WA (Western Australia),0.000671452,0.456971239
44938,20010470338,Morton Fire,2020/01/03 00:00:00+00,11,1,NSW (New South Wales),1.13E-05,0.01338233
116020,20010470338,Morton Fire,2020/01/03 00:00:00+00,10787,141,NSW (New South Wales),0.010866203,1.168287014
133231,20010470338,Morton Fire,2020/01/03 00:00:00+00,63,6,NSW (New South Wales),6.23E-05,0.064049627
137482,20010470338,Morton Fire,2020/01/03 00:00:00+00,9555,175,NSW (New South Wales),0.010336001,1.167767481
143022,20010470338,Morton Fire,2020/01/03 00:00:00+00,213,7,NSW (New South Wales),0.000209724,0.073674017
208510,20010470338,Morton Fire,2020/01/03 00:00:00+00,11,1,NSW (New South Wales),1.10E-05,0.01394362
271854,20010470338,Morton Fire,2020/01/03 00:00:00+00,681,24,NSW (New South Wales),0.000670467,0.243578663
300375,20010470089,Mt Waa Wilderness,2020/01/03 00:00:00+00,3753,40,NSW (New South Wales),0.003512904,0.390774676
272094,,Boodjamulla (Lawn Hill) National Park/NP/W/2020/001,2020/01/03 00:00:00+00,11,2,QLD (Queensland),9.84E-06,0.014080029
59095,202001039,Yumbarra Conservation Park,2020/01/03 00:00:00+00,23024,147,SA (South Australia),0.022148862,1.298950042
141735,202001037,Kersbrook,2020/01/03 00:00:00+00,15,2,SA (South Australia),1.52E-05,0.01565132
285899,0,,2020/01/03 00:00:00+00,10545,188,SA (South Australia),0.01019083,1.701524614
19245,28,FAR SOUTH WEST 28 - WADE JUNCTION - NINE MILE ROAD,2020/01/03 00:00:00+00,886,15,VIC (Victoria),0.00090977,0.154541701
16201,20010570508,Erskine Creek Fire,2020/01/04 00:00:00+00,119,16,NSW (New South Wales),0.000116197,0.153967459
247636,20010570508,Erskine Creek Fire,2020/01/04 00:00:00+00,22497,157,NSW (New South Wales),0.022088781,1.453576451
308053,20010570663,Rockton,2020/01/04 00:00:00+00,26262,114,NSW (New South Wales),0.026630532,1.128378579
6294,,Bulleringa National Park/NP/W/2020/001,2020/01/04 00:00:00+00,9600,79,QLD (Queensland),0.008174358,0.73334462
210012,90,MURRAY GOLDFIELDS 90 - HUNTLY- MILLWOOD ROAD -,2020/01/04 00:00:00+00,111,6,VIC (Victoria),0.000111571,0.056113252
261654,81,GOULBURN 81 - STRATHBOGIE EUROA ROAD - BALMATTUM H,2020/01/04 00:00:00+00,385,8,VIC (Victoria),0.000388159,0.080112767
139837,20010670812,"Falls Rd, New Valley",2020/01/05 00:00:00+00,16,2,NSW (New South Wales),1.47E-05,0.016658645
174789,20010670812,"Falls Rd, New Valley",2020/01/05 00:00:00+00,14,2,NSW (New South Wales),1.36E-05,0.015594849
246557,20010670812,"Falls Rd, New Valley",2020/01/05 00:00:00+00,17,2,NSW (New South Wales),1.57E-05,0.015195933
139477,0,Temporary,2020/01/05 00:00:00+00,37,3,VIC (Victoria),3.76E-05,0.029345668
289441,20010771094,"Harden Rd, Camerons Creek",2020/01/06 00:00:00+00,14,1,NSW (New South Wales),1.34E-05,0.014131405
24036,,Bowling Green Bay National Park/NP/W/2020/002,2020/01/06 00:00:00+00,107,5,QLD (Queensland),9.16E-05,0.047168396
271039,,Boodjamulla (Lawn Hill) National Park/NP/W/2020/002,2020/01/06 00:00:00+00,56,3,QLD (Queensland),4.84E-05,0.028959126
13412,16,SNOWY 16 - SNOWY COMPLEX -,2020/01/06 00:00:00+00,15,2,VIC (Victoria),1.50E-05,0.021900569
14247,16,SNOWY 16 - SNOWY COMPLEX -,2020/01/06 00:00:00+00,25,2,VIC (Victoria),2.54E-05,0.023504378
38624,16,SNOWY 16 - SNOWY COMPLEX -,2020/01/06 00:00:00+00,19,2,VIC (Victoria),1.92E-05,0.017275629
41315,16,SNOWY 16 - SNOWY COMPLEX -,2020/01/06 00:00:00+00,12,1,VIC (Victoria),1.19E-05,0.013007654
46595,16,SNOWY 16 - SNOWY COMPLEX -,2020/01/06 00:00:00+00,107,4,VIC (Victoria),0.000109136,0.044588019
52234,16,SNOWY 16 - SNOWY COMPLEX -,2020/01/06 00:00:00+00,15,3,VIC (Victoria),1.49E-05,0.032018072
124564,16,SNOWY 16 - SNOWY COMPLEX -,2020/01/06 00:00:00+00,892042,1869,VIC (Victoria),0.934073676,11.66130421
138313,16,SNOWY 16 - SNOWY COMPLEX -,2020/01/06 00:00:00+00,16,3,VIC (Victoria),1.62E-05,0.02628836
151086,16,SNOWY 16 - SNOWY COMPLEX -,2020/01/06 00:00:00+00,22,2,VIC (Victoria),2.21E-05,0.020679255
164786,16,SNOWY 16 - SNOWY COMPLEX -,2020/01/06 00:00:00+00,11,1,VIC (Victoria),1.08E-05,0.014672898
182690,16,SNOWY 16 - SNOWY COMPLEX -,2020/01/06 00:00:00+00,193,9,VIC (Victoria),0.000195905,0.090330245
224688,16,SNOWY 16 - SNOWY COMPLEX -,2020/01/06 00:00:00+00,12,2,VIC (Victoria),1.27E-05,0.024084194
293454,16,SNOWY 16 - SNOWY COMPLEX -,2020/01/06 00:00:00+00,42,4,VIC (Victoria),4.26E-05,0.035824848
298002,16,SNOWY 16 - SNOWY COMPLEX -,2020/01/06 00:00:00+00,12,2,VIC (Victoria),1.20E-05,0.015296556
43654,999,0,2020/01/06 00:00:00+00,789,68,WA (Western Australia),0.000784034,0.523268684
91349,999,0,2020/01/06 00:00:00+00,463,35,WA (Western Australia),0.000465094,0.261939776
134145,999,0,2020/01/06 00:00:00+00,11,2,WA (Western Australia),1.11E-05,0.021821673
149783,999,0,2020/01/06 00:00:00+00,66,10,WA (Western Australia),6.37E-05,0.097578174
87334,1760074,Temporary,2020/01/07 00:00:00+00,54,3,VIC (Victoria),5.51E-05,0.028860042
66892,20010971442,Yellow Bog Road,2020/01/08 00:00:00+00,274,8,NSW (New South Wales),0.000274049,0.081612918
178961,20010971346,"Yearinan Station Rd, Bugaldie",2020/01/08 00:00:00+00,3474,45,NSW (New South Wales),0.003287561,0.433008986
283912,,Yellow Bog Rd (NSW),2020/01/08 00:00:00+00,274,8,VIC (Victoria),0.000274049,0.081612924
77890,20011071682,Spring Gully,2020/01/09 00:00:00+00,109,5,NSW (New South Wales),0.000104668,0.049609725
107521,20012273243,Woodlands,2020/01/09 00:00:00+00,203,7,NSW (New South Wales),0.000194954,0.068533467
116821,20011071641,Kellys Gap,2020/01/09 00:00:00+00,42,3,NSW (New South Wales),4.01E-05,0.029303629
155968,20011071700,Coxs Creek,2020/01/09 00:00:00+00,10,2,NSW (New South Wales),9.09E-06,0.015041645
180358,20011071479,Mount Youngal,2020/01/09 00:00:00+00,14781,99,NSW (New South Wales),0.014843472,0.99075679
183693,20011071646,Swamp Trail,2020/01/09 00:00:00+00,30,2,NSW (New South Wales),2.81E-05,0.02285357
227343,20011071479,Mount Youngal,2020/01/09 00:00:00+00,1724,23,NSW (New South Wales),0.001729279,0.236073316
280154,20011071479,Mount Youngal,2020/01/09 00:00:00+00,169,6,NSW (New South Wales),0.000169352,0.062486419
33728,1793650,FIRE - MAROONA - ANDREWS LANE,2020/01/09 00:00:00+00,37,3,VIC (Victoria),3.76E-05,0.032202505
230520,BF 2019 SWC 068,"Karnup Rd, Baldivis",2020/01/09 00:00:00+00,1270,40,WA (Western Australia),0.001238375,0.337521782
50064,20011171896,Mary's Hill,2020/01/10 00:00:00+00,2183,27,NSW (New South Wales),0.002171483,0.271998869
297507,,Hann Tableland National Park/NP/W/2020/001,2020/01/10 00:00:00+00,7483,38,QLD (Queensland),0.006345833,0.351134269
130244,49,OVENS 49 - BARANDUDA - 4.5 KM STH OF WODONGA ON BE,2020/01/10 00:00:00+00,248,9,VIC (Victoria),0.000248702,0.090931298
18566,999,0,2020/01/13 00:00:00+00,2915,79,WA (Western Australia),0.002800398,0.700914912
157179,20011572375,"Cabbage Tree Rd, Terreel",2020/01/14 00:00:00+00,12,2,NSW (New South Wales),1.20E-05,0.017667288
57260,30,FAR SOUTH WEST 30 - DERGHOLM - CASTERTON APSLEY RD,2020/01/14 00:00:00+00,328,12,VIC (Victoria),0.000333716,0.115748422
200963,40,WIMMERA 40 - MOYSTON - MT ARARAT ROAD,2020/01/14 00:00:00+00,80,4,VIC (Victoria),8.12E-05,0.040085577
301500,92,MURRAY GOLDFIELDS 92 - MYOLA - MCNAMARA RD,2020/01/14 00:00:00+00,299,7,VIC (Victoria),0.000301431,0.068942923
6918,26,OTWAY 26 - GELLIBRAND - BOGGY CREEK TRACK,2020/01/15 00:00:00+00,152,8,VIC (Victoria),0.000159936,0.056341492
68938,26,OTWAY 26 - GELLIBRAND - BOGGY CREEK TRACK,2020/01/15 00:00:00+00,111,5,VIC (Victoria),0.000115256,0.051717119
263380,26,OTWAY 26 - GELLIBRAND - BOGGY CREEK TRACK,2020/01/15 00:00:00+00,52,4,VIC (Victoria),5.37E-05,0.045324223
295290,,Townsville Port Access Environmental Reserve/NP/W/2020/001,2020/01/16 00:00:00+00,49,4,QLD (Queensland),4.25E-05,0.033955433
300718,55,OVENS 55 - CHESHUNT - BURROWES ROAD,2020/01/16 00:00:00+00,12,2,VIC (Victoria),1.22E-05,0.016147011
183758,0,Clarendon,2020/01/17 00:00:00+00,31,2,SA (South Australia),3.02E-05,0.023491454
130035,41,WIMMERA 41 - MT DUNDAS - CAVENDISH COLERAINE ROAD,2020/01/17 00:00:00+00,121,9,VIC (Victoria),0.000123628,0.086928821
276883,41,METROPOLITAN 41 - FRENCH ISLAND - RIDGE TRACK,2020/01/18 00:00:00+00,76,5,VIC (Victoria),7.79E-05,0.052593589
157627,98,MURRAY GOLDFIELDS 98 - PASTORIA - GOOCHES LN,2020/01/19 00:00:00+00,25,2,VIC (Victoria),2.52E-05,0.020775756
98627,20012173208,Mount Airly,2020/01/20 00:00:00+00,11,2,NSW (New South Wales),1.10E-05,0.02260117
301425,BF 2019 WTN 041,Treasure Rd 2,2020/01/20 00:00:00+00,193,7,WA (Western Australia),0.000186728,0.071308031
71824,20012273259,"Mirrie Rd, Boomley",2020/01/21 00:00:00+00,3072,43,NSW (New South Wales),0.002932356,0.42037807
22729,,Kutini-Payamu (Iron Range) National Park (Cape York Peninsula Aboriginal Land)/NP/W/2020/001,2020/01/21 00:00:00+00,690,10,QLD (Queensland),0.000574558,0.092964182
108734,43,WIMMERA 43 - LITTLE DESERT - EAST WEST TK,2020/01/21 00:00:00+00,225,8,VIC (Victoria),0.000226418,0.082382928
42480,20012674181,Big Jack Mountain,2020/01/22 00:00:00+00,19805,114,NSW (New South Wales),0.020084057,1.118224363
64815,20012373488,"Creewah Rd, Glen Allen",2020/01/22 00:00:00+00,9287,105,NSW (New South Wales),0.009374342,1.060513607
31814,38,UPPER MURRAY 38 - TALLANDOON - LITTLE SCRUBBY CREE,2020/01/22 00:00:00+00,10,1,VIC (Victoria),9.59E-06,0.012714107
273381,53,MIDLANDS 53 - ALLENDALE - WEST BERRY ROAD,2020/01/22 00:00:00+00,51,4,VIC (Victoria),5.22E-05,0.042276061
28991,BF 2019 BWD 029,Folly,2020/01/22 00:00:00+00,114,5,WA (Western Australia),0.000111695,0.050538301
209686,20012473877,Eleanor Bluff (Ku-ring-gai NP),2020/01/23 00:00:00+00,11,1,NSW (New South Wales),1.10E-05,0.014396536
224339,999,0,2020/01/24 00:00:00+00,1330,68,WA (Western Australia),0.001380117,0.521674055
285693,999,0,2020/01/24 00:00:00+00,123,10,WA (Western Australia),0.000117225,0.097382363
3263,20012674210,Postmans Trail,2020/01/25 00:00:00+00,12252,73,NSW (New South Wales),0.012369397,0.754505849
188184,BF 2019 CWB 014,Yarawindah,2020/01/25 00:00:00+00,48,3,WA (Western Australia),4.50E-05,0.03312173
91801,20012774434,Orroral Fire,2020/01/26 00:00:00+00,87836,245,NSW (New South Wales),0.087440501,2.423686421
84131,,Beard Fire,2020/01/28 00:00:00+00,418,22,ACT (Australian Capital Territory),0.000419976,0.211273122
225478,20012974616,Kydra Complex,2020/01/28 00:00:00+00,5539,65,NSW (New South Wales),0.005587617,0.620747774
184579,10814,Milford Road,2020/01/28 00:00:00+00,10,2,TAS (Tasmania),1.13E-05,0.017177363
44346,BF 2019 SWC 076,Hopelands Rd,2020/01/28 00:00:00+00,92,5,WA (Western Australia),8.84E-05,0.050247806
230494,202001043,Coffin Bay,2020/01/29 00:00:00+00,211,9,SA (South Australia),0.000207106,0.088985464
74974,BF 2019 WTN 045,Beelerup,2020/01/29 00:00:00+00,70,4,WA (Western Australia),6.77E-05,0.045459492
6139,20013074705,Clear Range,2020/01/30 00:00:00+00,16,2,NSW (New South Wales),1.56E-05,0.01546715
11143,20013074705,Clear Range,2020/01/30 00:00:00+00,49,5,NSW (New South Wales),4.92E-05,0.048364716
26842,20013074705,Clear Range,2020/01/30 00:00:00+00,10,2,NSW (New South Wales),9.76E-06,0.019509392
31101,20013074705,Clear Range,2020/01/30 00:00:00+00,12085,139,NSW (New South Wales),0.012087628,1.343810223
38841,20013074705,Clear Range,2020/01/30 00:00:00+00,55,3,NSW (New South Wales),5.50E-05,0.030387675
97831,20013074705,Clear Range,2020/01/30 00:00:00+00,15,2,NSW (New South Wales),1.54E-05,0.016881375
157566,20013074705,Clear Range,2020/01/30 00:00:00+00,33,2,NSW (New South Wales),3.26E-05,0.022216249
239069,20013074705,Clear Range,2020/01/30 00:00:00+00,68,5,NSW (New South Wales),6.73E-05,0.046613409
255408,20013074705,Clear Range,2020/01/30 00:00:00+00,14,2,NSW (New South Wales),1.42E-05,0.01972071
281906,20013074705,Clear Range,2020/01/30 00:00:00+00,26,3,NSW (New South Wales),2.59E-05,0.027275624
299121,20013074705,Clear Range,2020/01/30 00:00:00+00,22,3,NSW (New South Wales),2.23E-05,0.030430619
247015,1797863,ALBERT ST,2020/01/30 00:00:00+00,28,3,VIC (Victoria),2.84E-05,0.031758884
171067,BF 2019 MOR 006,Wotto,2020/01/30 00:00:00+00,778,31,WA (Western Australia),0.000739283,0.146365737
280648,BF 2019 MOR 004,Rose Thompson Road,2020/01/30 00:00:00+00,124,7,WA (Western Australia),0.0001155,0.066604879
265202,10819,Rookery Road,2020/01/31 00:00:00+00,234,7,TAS (Tasmania),0.00025105,0.072083116
225421,999,0,2020/01/31 00:00:00+00,122,11,WA (Western Australia),0.000115969,0.112771804
261969,39,UPPER MURRAY 39 - BERRINGAMA - LUCYVALE ROAD,2020/02/01 00:00:00+00,21,3,VIC (Victoria),2.09E-05,0.03429392
87818,20020375372,Calabash,2020/02/02 00:00:00+00,15,2,NSW (New South Wales),1.45E-05,0.018107619
168118,20020375372,Calabash,2020/02/02 00:00:00+00,35,3,NSW (New South Wales),3.49E-05,0.031622593
269214,20020375372,Calabash,2020/02/02 00:00:00+00,4598,69,NSW (New South Wales),0.004585979,0.695476256
61961,20020475525,Rolling Ground,2020/02/03 00:00:00+00,5614,67,NSW (New South Wales),0.005585985,0.669760435
191381,20020475554,Scabby Range,2020/02/03 00:00:00+00,3056,47,NSW (New South Wales),0.003046526,0.461499841
276149,20020475554,Scabby Range,2020/02/03 00:00:00+00,791,20,NSW (New South Wales),0.00078852,0.201686515
278173,20020475554,Scabby Range,2020/02/03 00:00:00+00,10,1,NSW (New South Wales),9.79E-06,0.012969079
300643,20020475554,Scabby Range,2020/02/03 00:00:00+00,21,2,NSW (New South Wales),2.11E-05,0.019722446
203961,1799002,KINNERSLEY RD,2020/02/03 00:00:00+00,48,4,VIC (Victoria),4.91E-05,0.037606228
232678,BF 2019 MOR 007,M007,2020/02/03 00:00:00+00,26,4,WA (Western Australia),2.44E-05,0.043605419
289974,10820,,2020/02/04 00:00:00+00,12,2,TAS (Tasmania),1.26E-05,0.018438498
15428,999, ,2020/02/05 00:00:00+00,69,6,WA (Western Australia),6.16E-05,0.056903407
16904,999, ,2020/02/05 00:00:00+00,229,13,WA (Western Australia),0.000204131,0.121056667
49239,999, ,2020/02/05 00:00:00+00,17,2,WA (Western Australia),1.55E-05,0.021685855
85479,999, ,2020/02/05 00:00:00+00,38,4,WA (Western Australia),3.34E-05,0.039944675
88878,999, ,2020/02/05 00:00:00+00,516,18,WA (Western Australia),0.000473525,0.148200123
96424,999, ,2020/02/05 00:00:00+00,3750,191,WA (Western Australia),0.003951185,0.937787438
98695,999, ,2020/02/05 00:00:00+00,48,7,WA (Western Australia),4.25E-05,0.062166712
